name,invasive
1426,1.0
614,1.0
751,1.0
316,7.3682528523e-08
777,1.0
302,0.999999761581
486,0.999988436699
874,1.0
62,3.61899203938e-08
1053,4.79630113404e-10
1212,1.0
603,1.0
551,8.78683514838e-10
1236,1.0
535,1.0
1190,8.4418125823e-09
1265,4.01489643309e-07
1364,0.00678316596895
573,1.6281835255e-11
1351,1.0
96,1.5092188832e-08
172,4.69615214771e-11
1226,1.64271600767e-08
164,3.81635663871e-06
859,1.0
1110,1.0
266,6.09899331039e-09
1407,2.56361094462e-13
756,4.82623807585e-09
401,1.0
218,4.21216568569e-11
1473,1.0
1340,1.26425291676e-12
1435,1.5639625417e-05
453,8.69693561611e-09
1267,6.06255468938e-07
584,3.48384071591e-10
631,1.0
887,1.0
1365,8.43789065176e-15
39,1.0
171,0.00797310937196
854,0.0106460042298
830,7.83437386076e-08
683,5.36132098716e-08
417,1.54835131383e-08
1188,1.70479523831e-08
1456,1.53862426272e-12
1192,1.6039731463e-06
363,1.0
1347,1.0
558,3.5374523577e-06
932,1.19387004816e-05
1149,6.87632990548e-08
1080,2.71942734997e-08
1124,7.11118609744e-13
1527,4.60028972313e-15
491,1.0
259,1.0
1095,1.0
521,9.4402319295e-10
524,1.0
750,3.93757887407e-10
366,3.81036618924e-10
444,1.07313617548e-07
1198,8.30132962371e-10
812,0.972835958004
928,1.0
775,7.70485186763e-09
1001,2.61145161051e-10
883,3.54321855411e-07
1245,0.0238524638116
37,3.47903643672e-08
1472,2.20298806974e-10
759,1.0
622,1.0
150,0.0029799642507
950,1.0
380,1.0
426,2.32305754494e-11
1271,4.70191130475e-09
1305,1.0
110,5.66111213463e-10
106,7.04123337414e-09
1310,8.42241654198e-09
949,1.0
1492,1.01314256984e-09
378,9.5862429589e-05
1444,1.0
749,1.0
63,1.0
115,1.0
973,0.973781764507
479,1.0
1232,2.25371898921e-08
245,1.0
780,1.0
356,1.62240065826e-09
1308,1.60296167451e-08
4,4.38045259787e-11
189,5.72211056316e-10
1027,1.0
758,1.0
1249,2.68926328317e-07
1285,1.52783330692e-12
507,1.0
420,1.0
1240,7.79491892899e-06
228,1.0
3,9.48599790718e-06
134,1.0
1024,1.0
1051,2.77278006111e-10
757,2.17013109705e-08
369,1.0
1000,0.000893047312275
1356,1.0
673,1.73550377628e-12
920,1.0
1075,0.999987006187
835,1.28406049682e-10
1411,1.0
1441,1.0
790,1.0
225,1.0
290,8.41578753352e-08
1301,1.0
472,3.59688215212e-06
1181,1.0
135,0.999997973442
1487,1.0
747,1.03634052451e-08
1514,1.0
309,1.63563051991e-09
695,3.50472939559e-09
1334,2.29589574019e-08
787,1.0
720,4.64442015662e-13
585,7.82710003477e-08
964,4.80930018032e-10
207,4.7722223826e-05
352,1.0
1148,1.83858297476e-08
1005,1.0
1142,1.0
1215,7.80054207894e-08
344,7.46262218687e-11
752,4.18306058195e-12
175,1.0
391,2.5066444146e-12
634,7.62294560808e-10
17,7.21108228685e-10
119,1.0
1210,1.0
527,1.0
432,1.30776038887e-08
1073,2.88446710961e-10
1083,1.0
388,1.0
22,1.19480432659e-07
360,1.08213182859e-09
968,1.74974557066e-09
739,1.90004643963e-11
149,8.25368988444e-05
1278,1.28839676705e-08
1069,1.0
193,1.0
1490,8.21425061304e-09
364,0.999764859676
1251,1.14675555564e-14
1235,1.24837640225e-11
691,1.0
1300,1.24420456576e-11
938,3.38713237145e-12
1385,1.45972689491e-09
304,1.0
481,0.00437312759459
953,1.111130285e-10
546,3.70115449186e-05
1218,1.0
282,5.4919242487e-09
1062,1.0
485,1.0
581,1.0
1168,1.0
702,2.7796033919e-07
1522,1.70257266063e-08
564,3.59721363807e-10
1378,1.66501692433e-07
1373,6.08208816644e-10
34,1.0
359,3.49295059543e-09
123,1.0
56,1.17077918879e-14
350,3.38027505021e-14
271,1.0
866,1.0
70,1.0
492,2.60354376946e-10
1102,1.0
353,2.83600365414e-09
696,1.0
1448,5.54086568294e-11
508,1.0
498,5.05399441408e-07
1150,0.999996781349
91,0.999997258186
6,9.67847691741e-16
502,1.0
512,5.47873552081e-11
543,9.71149605178e-10
862,1.0
908,1.35826003222e-10
18,3.34342498132e-10
1425,1.0
661,2.08764464049e-11
1513,1.63041335988e-09
1137,1.0
261,0.999999523163
1131,1.0
340,3.74551680903e-13
559,1.0
902,0.000118288488011
313,1.0
824,1.0
167,4.44083103623e-10
761,5.14507090632e-14
744,1.0
36,1.0
296,9.26344227992e-08
1077,1.0
1036,1.0
961,1.0
1314,3.65617971454e-08
425,1.0
333,1.0
1422,1.0
314,1.0
717,1.0
1041,7.19274282801e-07
650,1.33053561058e-07
594,1.0
210,1.0
555,0.811536312103
1155,2.46870746068e-10
815,8.46030090429e-09
251,2.50971652349e-07
112,0.0154141131788
1087,2.42519170029e-14
913,2.27459324265e-07
120,1.0
65,6.66936020299e-11
456,3.95071033665e-08
1237,1.0
676,1.22646101608e-10
1353,0.000558511121199
946,1.0
922,1.11087701538e-12
295,1.85773515682e-07
1104,3.36747763008e-09
669,7.76768516175e-08
371,1.0
816,1.0
899,9.4225305336e-10
184,8.05862598874e-10
1510,1.0
863,6.59555610127e-08
1009,1.0
1503,9.04516284095e-08
791,7.90866400147e-11
539,1.15315212934e-09
489,1.55059751705e-08
12,1.26388188804e-08
1480,1.0
890,1.0
664,1.0
933,1.0
915,1.0
437,2.41031195003e-09
159,3.07161644741e-05
870,1.51238266702e-12
482,1.31851626839e-10
1338,2.38831361372e-13
1103,1.26489832497e-10
1011,1.44191814044e-08
550,1.0
944,6.6672278809e-10
709,1.0
1416,1.07271873162e-07
629,2.84894081659e-08
11,3.02611147945e-12
901,1.0
1132,0.0629058852792
948,1.11181246501e-11
324,5.22711648271e-12
999,1.0
1363,1.0
1402,1.0
918,1.0
1332,1.0
399,8.69642899359e-11
463,0.000303252279991
200,1.0
1424,2.07161253484e-14
768,1.0
1507,1.64427937932e-09
273,1.0
1258,1.0
1173,6.55386877581e-13
1171,1.0
83,2.323828312e-07
1460,1.0
438,1.0
560,4.57640925156e-10
834,5.62614381749e-08
1141,5.61172708302e-09
1309,0.000226675649174
828,1.0
1327,6.28355527332e-12
390,1.0
73,1.28669171318e-07
557,1.0
1101,1.0
596,2.59256782709e-10
400,3.44402565133e-06
1270,1.0
376,0.999938964844
575,1.0
833,1.0
258,1.0
367,9.58562439493e-13
1158,0.000751854677219
1096,5.47805463214e-08
1099,4.19394190487e-08
1118,3.59245895254e-08
712,1.46253400501e-08
960,1.0
327,1.0
289,4.35418623965e-05
1207,7.24928881368e-08
1389,1.0
520,1.0
346,1.71006413439e-05
690,2.3394562329e-11
1282,3.03939162727e-09
124,1.0
381,1.0
924,1.0
819,0.907561063766
760,1.17488707652e-09
1458,0.999996066093
1504,2.05487481253e-07
434,1.0
1098,6.05752470406e-09
792,1.24841972138e-06
686,5.27980947851e-09
1376,1.0
183,1.51557516537e-10
69,2.65817628325e-11
893,1.0
505,3.09911790675e-10
336,1.0
252,2.14721296743e-07
615,1.0
48,1.0
1331,1.0
935,1.0
660,3.87110149491e-10
306,1.0
280,1.0
977,1.04021239622e-07
329,0.999999642372
769,8.34177527054e-09
288,5.79851999749e-11
732,1.0
139,1.0
1355,1.0
1360,1.0
464,1.0
1223,1.0
1423,1.50537360355e-10
1392,1.0
52,1.0
1408,0.999677300453
589,1.86821765169e-07
1122,1.0
409,2.18160112198e-09
1013,1.0
670,1.58226611067e-12
1521,1.93595433018e-08
951,1.0
1519,1.28551000955e-08
916,1.0
985,2.37524787394e-07
659,8.82946979419e-11
992,1.0
705,1.62677243557e-17
239,1.0
1344,1.0
488,1.0
875,1.0
97,1.0
1217,7.53273177168e-09
323,1.0
1502,3.11565384603e-10
173,1.0
60,1.18397314175e-09
377,2.86463186505e-09
1097,1.0
351,1.01611220771e-07
1350,1.0
243,7.86292787325e-07
101,1.0
31,1.17040485748e-07
1204,4.46484316186e-09
653,1.0
809,1.0
599,1.0
457,0.000109842403617
191,1.21497123473e-07
729,5.48693215308e-08
829,1.0
722,1.0
95,7.58951208679e-16
1275,1.0
215,3.64632368743e-09
804,0.996390163898
238,8.67274640992e-10
441,1.0
1322,1.0
781,3.74431730066e-09
54,1.68294087e-10
1221,1.0
1433,0.999999523163
1457,1.0
987,1.0
770,1.0
771,1.0
1026,6.95236845871e-09
23,1.0
64,1.0
827,1.0
338,8.0740303332e-09
28,1.97288559323e-14
414,7.17363803915e-08
1374,1.0
1268,1.0
1067,5.63241428608e-07
42,4.51280385505e-07
379,9.34054062937e-14
1253,1.0
1413,1.29120119041e-08
1264,1.01822955555e-17
956,1.0
894,0.999913930893
1286,0.999933481216
597,7.75433591036e-15
1526,0.999999642372
1256,9.42751867683e-08
1154,1.0
832,1.90170879044e-09
881,1.68908798059e-08
941,1.97545979574e-08
943,0.999998569489
1438,7.75069452175e-07
1287,6.46226467893e-08
212,2.30015839708e-10
331,2.00168717157e-08
1007,0.416249871254
845,8.69047823926e-07
1239,1.52810656573e-07
1107,1.0
98,7.4703203623e-09
227,1.0
1,1.0
1323,1.0
9,1.0
635,1.0
1038,4.79492205489e-13
1184,3.30959637473e-09
1379,2.5912377799e-10
926,1.0
14,1.0
129,4.2831015179e-08
991,4.40431691118e-09
698,1.3340694105e-09
797,1.0
1469,1.0
879,1.0
1055,1.0
552,1.0
526,1.0
911,1.0
487,7.16259718203e-10
628,1.0
715,1.0
1405,1.0
1060,1.0
590,1.0
284,3.68853454724e-11
55,1.0
721,1.0
586,1.04659045874e-08
706,1.0
726,5.20407952842e-11
900,1.0
1511,1.0
342,3.45363872611e-07
930,1.36758346869e-08
513,1.0
538,1.70842806568e-08
742,1.37549935886e-08
1165,1.03454567579e-07
1529,8.71274860798e-15
153,7.98746346842e-11
1302,0.999999403954
1093,1.79018900398e-11
532,8.75059247285e-10
40,2.94836786821e-14
852,6.56524765108e-11
547,1.0
361,6.19112938693e-09
681,7.13646068107e-06
1178,7.24327173761e-13
1022,7.85737483966e-08
1052,4.42979342097e-09
572,1.0
1064,1.07150572859e-08
224,2.53358956037e-09
181,1.0
542,8.06337663306e-10
1437,2.63268944423e-08
694,1.45404968066e-07
773,1.0
821,5.65758818993e-06
347,7.8335057506e-16
914,1.0
1039,1.0
185,6.95904418535e-08
114,1.61305752044e-06
707,1.0
869,1.0
1280,2.35304065122e-09
630,8.47704684226e-10
1306,1.0
1484,0.999642372131
474,1.0380987181e-09
853,1.0
1032,8.822165114e-07
269,3.33816842613e-07
639,0.770328044891
1082,1.0
625,5.12268201192e-08
1242,3.04686906816e-08
1185,1.44491935777e-11
348,1.0
406,1.0
405,3.4300640106e-10
1419,8.62243112465e-08
808,1.37648408297e-11
204,1.0
675,1.0
1046,1.0
654,2.06234608413e-06
687,9.83929204779e-09
416,1.38485846055e-11
963,1.0
1244,1.0
1403,6.74434286196e-09
713,1.0
1229,7.03487330611e-07
876,1.0
850,6.01231874953e-07
427,5.4884608143e-12
1255,1.0
1449,2.91897062077e-09
1319,2.88437190799e-11
197,3.09495611361e-08
562,1.70562697299e-09
236,1.0
896,1.0
644,2.54974908302e-19
1018,1.0
1084,1.0
1043,1.0
645,1.0
1166,1.89268138939e-08
600,1.06522044538e-17
651,7.95918921881e-08
1307,1.0
322,1.0
856,1.99880578755e-09
24,0.999844551086
1222,1.0
578,4.55890258877e-08
